id,type,nb_pieces,loc,surface,prix,loc1,loc2,loc3,loc1_x,loc1_y,loc2_x,loc2_y,loc3_x,loc3_y
ag755714-447224345,Appartement,5,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),97,799000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
iad-france-1703464,Appartement,2,75020 Paris 20e (Saint-Blaise),45,350000,Saint-Blaise,,75020,48.8585673,2.4063236,,,48.865042,2.398929
ladresse-1-adresse-13627394,Appartement,2,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),33,299000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
era-2-57317705,Appartement,1,75020 Paris 20e (Saint-Blaise),19,160000,Saint-Blaise,,75020,48.8585673,2.4063236,,,48.865042,2.398929
era-2-57317710,Appartement,1,75020 Paris 20e (Saint-Blaise),18,179000,Saint-Blaise,,75020,48.8585673,2.4063236,,,48.865042,2.398929
era-2-57317733,Appartement,1,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),31,253000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
era-2-57317758,Appartement,2,75020 Paris 20e (Père Lachaise - Réunion),45,380000,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
era-2-57317766,Maison,4,75020 Paris 20e (Père Lachaise - Réunion),71,550000,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
era-2-57317774,Appartement,3,75020 Paris 20e (Gambetta),69,575000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
era-2-57317778,Appartement,3,75020 Paris 20e (Gambetta),86,760000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
ag756001-424929418,Appartement,4,75020 Paris 20e (Gambetta),80,685000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
hektor-hektor-1_boconseil75-4485,Appartement,1,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),33,249000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
iad-france-1702674,Appartement,3,75020 Paris 20e (Père Lachaise - Réunion),65,538000,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
ag752352-447113210,Appartement,3,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),61,568900,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
ag756375-446367896,Appartement,2,75020 Paris 20e (Père Lachaise - Réunion),51,395000,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
immo-facile-57145056,Appartement,2,75020 Paris 20e (Gambetta),28,269000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
century-21-202_2434_12147,Appartement,1,75020 Paris 20e (Belleville),16,140000,Belleville,Quartier de Belleville,75020,48.8717265,2.385085,48.8717265,2.385085,48.865042,2.398929
century-21-202_2434_12159,Appartement,1,75020 Paris 20e (Belleville),31,186000,Belleville,Quartier de Belleville,75020,48.8717265,2.385085,48.8717265,2.385085,48.865042,2.398929
century-21-202_2571_11996,Appartement,2,75020 Paris 20e (Gambetta),30,298000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
hektor-transopera-4193,Appartement,2,75020 Paris 20e (Ménilmontant - Amandiers),28,305000,Ménilmontant,,75020,48.865042,2.398929,,,48.865042,2.398929
iad-france-1701506,Appartement,5,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),90,870000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
stephane-plaza-4-4819822,Appartement,1,75020 Paris 20e (Saint-Blaise),13,119000,Saint-Blaise,,75020,48.8585673,2.4063236,,,48.865042,2.398929
netty-cost92-appt-17902,Appartement,2,75020 Paris 20e (Gambetta),27,280000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
apimo-85388511,Appartement,2,75020 Paris 20e (Gambetta),48,370000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
netty-meilleurconseil-appt-5509,Appartement,1,75019 Paris 19e (Télégraphe - Pelleport - Saint-Fargeau),22,210000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
netty-meilleurconseil-appt-5512,Appartement,3,75019 Paris 19e (Belleville),57,480000,Belleville,Quartier de Belleville,75020,48.8717265,2.385085,48.8717265,2.385085,48.865042,2.398929
netty-robert-appt-3364,Appartement,2,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),54,399000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
netty-robert-house-390,Maison,6,75020 Paris 20e (Gambetta),145,1590000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
apimo-85428056,Appartement,3,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),60,525000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
ag340369-446835545,Appartement,4,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),95,655000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
adapt-immo-3473731572,Appartement,2,75020 Paris 20e (Gambetta),62,545000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
hektor-4_DVIMMO2024-32984,Appartement,2,75020 Paris 20e (Gambetta),38,371000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
hektor-1857_EXPERTIMO22-181325,Appartement,4,75020 Paris 20e (Belleville),105,895000,Belleville,Quartier de Belleville,75020,48.8717265,2.385085,48.8717265,2.385085,48.865042,2.398929
century-21-202_2401_14928,Appartement,2,75020 Paris 20e (Père Lachaise - Réunion),48,425000,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
ag755942-446720606,Appartement,3,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),56,549000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
netty-amoch-appt-14593,Appartement,5,75020 Paris 20e (Belleville),111,1400000,Belleville,Quartier de Belleville,75020,48.8717265,2.385085,48.8717265,2.385085,48.865042,2.398929
laforet-immo-facile-22424783,Appartement,3,75020 Paris 20e (Ménilmontant - Amandiers),42,325000,Ménilmontant,,75020,48.865042,2.398929,,,48.865042,2.398929
laforet-immo-facile-22424781,Appartement,2,75020 Paris 20e (Gambetta),35,349000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
nestenn-1-99939072188,Appartement,1,75020 Paris 20e (Gambetta),27,245000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
iad-france-1696416,Appartement,4,75020 Paris 20e (Gambetta),103,780000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
apimo-85408184,Appartement,2,75020 Paris 20e (Gambetta),42,329000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
laforet-immo-facile-22424334,Appartement,3,75020 Paris 20e (Plaine - Lagny),73,580000,Plaine,Quartier de Charonne,75020,48.8501516,2.4021902,48.8551451,2.3976375,48.865042,2.398929
stephane-plaza-4-4815388,Appartement,1,75020 Paris 20e (Père Lachaise - Réunion),11,86000,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
hektor-transopera-4185,Appartement,4,75020 Paris 20e (Plaine - Lagny),87,620000,Plaine,Quartier de Charonne,75020,48.8501516,2.4021902,48.8551451,2.3976375,48.865042,2.398929
century-21-202_715_24838,Appartement,2,75020 Paris 20e (Gambetta),31,293000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
hektor-ARCENCIEL-23060,Appartement,5,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),101,749000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
laforet-immo-facile-22422066,Appartement,1,75020 Paris 20e (Père Lachaise - Réunion),21,214000,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
century-21-202_715_24823,Appartement,2,75020 Paris 20e (Gambetta),41,350000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
hektor-br-immobilier-4275,Maison,6,75020 Paris 20e (Gambetta),208,945000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
hektor-cmb-3831,Appartement,1,75020 Paris 20e (Père Lachaise - Réunion),21,235000,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
stephane-plaza-4-4813848,Appartement,2,75020 Paris 20e (Gambetta),49,360000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
stephane-plaza-4-4813333,Appartement,2,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),48,425000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
stephane-plaza-4-4813896,Appartement,2,75020 Paris 20e (Gambetta),59,520000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
guy-hoquet-immo-facile-7102306,Appartement,1,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),31,230000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
era-2-57217585,Appartement,3,75020 Paris 20e (Gambetta),68,520000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
ag754264-446393951,Appartement,3,75020 Paris 20e (Ménilmontant - Amandiers),60,596000,Ménilmontant,,75020,48.865042,2.398929,,,48.865042,2.398929
laforet-immo-facile-22420595,Appartement,1,75020 Paris 20e (Saint-Blaise),24,214000,Saint-Blaise,,75020,48.8585673,2.4063236,,,48.865042,2.398929
netty-brews-appt-3087,Appartement,2,75020 Paris 20e (Plaine - Lagny),40,385000,Plaine,Quartier de Charonne,75020,48.8501516,2.4021902,48.8551451,2.3976375,48.865042,2.398929
century-21-202_2434_10131,Appartement,4,75020 Paris 20e (Belleville),138,988000,Belleville,Quartier de Belleville,75020,48.8717265,2.385085,48.8717265,2.385085,48.865042,2.398929
laforet-immo-facile-22334387,Appartement,2,75020 Paris 20e (Gambetta),39,380000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
ag752844-446230022,Appartement,1,75020 Paris 20e (Gambetta),15,127000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
ag756001-446270888,Appartement,2,75020 Paris 20e (Plaine - Lagny),42,370000,Plaine,Quartier de Charonne,75020,48.8501516,2.4021902,48.8551451,2.3976375,48.865042,2.398929
ag755800-446228249,Appartement,2,75020 Paris 20e (Père Lachaise - Réunion),30,315000,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
netty-isambert-appt-4171,Appartement,1,75020 Paris 20e (Saint-Blaise),31,249000,Saint-Blaise,,75020,48.8585673,2.4063236,,,48.865042,2.398929
immo-facile-57194800,Appartement,7,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),186,1890000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
immo-facile-57194816,Maison,7,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),186,1890000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
century-21-202_2401_14917,Appartement,1,75020 Paris 20e (Père Lachaise - Réunion),27,253000,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
ag755464-446071076,Appartement,3,75020 Paris 20e (Belleville),33,295000,Belleville,Quartier de Belleville,75020,48.8717265,2.385085,48.8717265,2.385085,48.865042,2.398929
stephane-plaza-4-4811420,Appartement,3,75020 Paris 20e (Plaine - Lagny),72,643000,Plaine,Quartier de Charonne,75020,48.8501516,2.4021902,48.8551451,2.3976375,48.865042,2.398929
apimo-85423414,Appartement,2,75020 Paris 20e (Saint-Blaise),51,625000,Saint-Blaise,,75020,48.8585673,2.4063236,,,48.865042,2.398929
apimo-85423552,Appartement,3,75020 Paris 20e (Saint-Blaise),60,648000,Saint-Blaise,,75020,48.8585673,2.4063236,,,48.865042,2.398929
apimo-85423660,Appartement,4,75020 Paris 20e (Saint-Blaise),84,1310000,Saint-Blaise,,75020,48.8585673,2.4063236,,,48.865042,2.398929
ag756981-445924172,Appartement,1,75020 Paris 20e (Gambetta),23,289000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
netty-amoch-appt-14647,Appartement,5,75020 Paris 20e (Belleville),111,1400000,Belleville,Quartier de Belleville,75020,48.8717265,2.385085,48.8717265,2.385085,48.865042,2.398929
ag756444-445718216,Appartement,3,75020 Paris 20e (Gambetta),57,560000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
ag311656-445665335,Appartement,2,75020 Paris 20e (Père Lachaise - Réunion),60,579000,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
ag920615-445598933,Studio,1,75020 Paris 20e (Gambetta),18,179000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
century-21-202_2401_14884,Appartement,3,75020 Paris 20e (Père Lachaise - Réunion),70,587900,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
century-21-202_2401_14918,Appartement,4,75020 Paris 20e (Père Lachaise - Réunion),85,727900,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
hektor-cabinetazoulay-519,Appartement,1,75020 Paris 20e (Gambetta),25,239000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
era-2-57100635,Appartement,5,75020 Paris 20e (Plaine - Lagny),91,935000,Plaine,Quartier de Charonne,75020,48.8501516,2.4021902,48.8551451,2.3976375,48.865042,2.398929
netty-lavieimmo-appt-3456,Appartement,2,75020 Paris 20e (Père Lachaise - Réunion),47,655000,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
ag753296-445487513,Appartement,2,75020 Paris 20e (Gambetta),49,475000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
immo-facile-57155889,Appartement,2,75020 Paris 20e (Gambetta),31,293000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
immo-facile-57066322,Appartement,4,75020 Paris 20e (Père Lachaise - Réunion),189,1395000,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
century-21-202_2434_12146,Appartement,1,75020 Paris 20e (Belleville),33,270000,Belleville,Quartier de Belleville,75020,48.8717265,2.385085,48.8717265,2.385085,48.865042,2.398929
century-21-202_2434_12156,Appartement,3,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),67,707000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
ag751938-445336220,Appartement,5,75020 Paris 20e (Gambetta),113,850000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
ag754691-445314335,Studio,1,75020 Paris 20e (Ménilmontant - Amandiers),16,154000,Ménilmontant,,75020,48.865042,2.398929,,,48.865042,2.398929
immo-facile-56911029,Appartement,1,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),26,239000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
immo-facile-57158932,Appartement,3,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),68,563000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
century-21-202_715_24172,Appartement,4,75020 Paris 20e (Gambetta),79,765000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
ag752844-445278212,Appartement,4,75020 Paris 20e (Père Lachaise - Réunion),85,728000,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
apimo-85409093,Appartement,3,75020 Paris 20e (Plaine - Lagny),75,679000,Plaine,Quartier de Charonne,75020,48.8501516,2.4021902,48.8551451,2.3976375,48.865042,2.398929
ag755800-445221656,Appartement,3,75020 Paris 20e (Plaine - Lagny),70,723000,Plaine,Quartier de Charonne,75020,48.8501516,2.4021902,48.8551451,2.3976375,48.865042,2.398929
apimo-85408773,Appartement,4,75020 Paris 20e (Ménilmontant - Amandiers),83,336000,Ménilmontant,,75020,48.865042,2.398929,,,48.865042,2.398929
ag942352-445190000,Studio,1,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),17,149000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
safti-1-1383087,Appartement,3,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),64,585000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
laforet-immo-facile-22399264,Appartement,1,75020 Paris 20e (Père Lachaise - Réunion),16,130800,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
century-21-202_557_45640,Maison,8,75020 Paris 20e (Gambetta),180,1575000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
immo-facile-57093651,Appartement,4,75020 Paris 20e (Gambetta),79,473000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
immo-facile-57077941,Appartement,4,75020 Paris 20e (Gambetta),88,680000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
ag755800-445159799,Appartement,4,75020 Paris 20e (Belleville),98,800000,Belleville,Quartier de Belleville,75020,48.8717265,2.385085,48.8717265,2.385085,48.865042,2.398929
ladresse-1-adresse-13782697,Appartement,3,75020 Paris 20e (Plaine - Lagny),70,665000,Plaine,Quartier de Charonne,75020,48.8501516,2.4021902,48.8551451,2.3976375,48.865042,2.398929
stephane-plaza-4-4262431,Appartement,4,75020 Paris 20e (Gambetta),78,640000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
ag755800-445079273,Appartement,3,75020 Paris 20e (Plaine - Lagny),56,425000,Plaine,Quartier de Charonne,75020,48.8501516,2.4021902,48.8551451,2.3976375,48.865042,2.398929
ag755800-445083668,Appartement,2,75020 Paris 20e (Père Lachaise - Réunion),51,449800,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
ag752209-443851577,Appartement,1,75020 Paris 20e (Saint-Blaise),19,168000,Saint-Blaise,,75020,48.8585673,2.4063236,,,48.865042,2.398929
hektor-4_DVIMMO2024-32972,Appartement,5,75020 Paris 20e (Père Lachaise - Réunion),112,750000,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
safti-1-1382233,Appartement,2,75020 Paris 20e (Ménilmontant - Amandiers),47,470000,Ménilmontant,,75020,48.865042,2.398929,,,48.865042,2.398929
hektor-transopera-4179,Appartement,1,75020 Paris 20e (Ménilmontant - Amandiers),16,154000,Ménilmontant,,75020,48.865042,2.398929,,,48.865042,2.398929
immo-facile-56375914,Appartement,3,75020 Paris 20e (Gambetta),74,625000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
gedeon-30103376,Appartement,3,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),70,556500,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
hektor-fmpconsults-484,Appartement,3,75020 Paris 20e (Gambetta),60,499000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
hektor-1905_EXPERTIMO22-179602,Appartement,2,75020 Paris 20e (Gambetta),50,490000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
ag755800-444702995,Appartement,2,75020 Paris 20e (Plaine - Lagny),41,348000,Plaine,Quartier de Charonne,75020,48.8501516,2.4021902,48.8551451,2.3976375,48.865042,2.398929
apimo-85390955,Appartement,4,75020 Paris 20e (Plaine - Lagny),92,800000,Plaine,Quartier de Charonne,75020,48.8501516,2.4021902,48.8551451,2.3976375,48.865042,2.398929
ag942352-444652691,Studio,1,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),11,95000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
century-21-202_2451_11410,Appartement,2,75020 Paris 20e (Gambetta),42,405000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
ag752188-444399491,Appartement,2,75020 Paris 20e (Gambetta),40,350000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
ag752844-444467450,Appartement,2,75020 Paris 20e (Plaine - Lagny),45,365000,Plaine,Quartier de Charonne,75020,48.8501516,2.4021902,48.8551451,2.3976375,48.865042,2.398929
ag752844-444467462,Appartement,3,75020 Paris 20e (Saint-Blaise),74,499000,Saint-Blaise,,75020,48.8585673,2.4063236,,,48.865042,2.398929
netty-isambert-appt-4184,Appartement,1,75012 Paris 12e (Plaine - Lagny),31,279000,Plaine,Quartier de Charonne,75020,48.8501516,2.4021902,48.8551451,2.3976375,48.865042,2.398929
iad-france-1686406,Appartement,2,75020 Paris 20e (Belleville),33,294000,Belleville,Quartier de Belleville,75020,48.8717265,2.385085,48.8717265,2.385085,48.865042,2.398929
immo-facile-57116388,Appartement,5,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),159,1450000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
immo-facile-40010984,Appartement,2,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),55,478000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
safti-1-1365357,Appartement,1,75020 Paris 20e (Gambetta),14,94000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
laforet-immo-facile-22401506,Appartement,2,75020 Paris 20e (Gambetta),37,357000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
stephane-plaza-4-4791587,Maison,5,75020 Paris 20e (Gambetta),112,1290000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
century-21-202_2434_11989,Appartement,2,75020 Paris 20e (Gambetta),42,340000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
laforet-immo-facile-22399418,Appartement,2,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),38,250000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
laforet-immo-facile-22399420,Appartement,2,75020 Paris 20e (Gambetta),48,450000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
safti-1-1358966,Appartement,3,75020 Paris 20e (Gambetta),75,625000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
stephane-plaza-4-4795842,Appartement,1,75020 Paris 20e (Père Lachaise - Réunion),14,125000,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
apimo-85347409,Appartement,2,75020 Paris 20e (Père Lachaise - Réunion),41,449000,Père Lachaise,Quartier du Père-Lachaise,75020,48.861129649999995,2.394008682270477,48.863752149999996,2.39530224443058,48.865042,2.398929
hektor-hektor-1_boconseil75-4428,Appartement,2,75020 Paris 20e (Télégraphe - Pelleport - Saint-Fargeau),33,249000,Télégraphe,Quartier d'Amérique,75019,48.8754961,2.3989653,48.8820482,2.394618778374233,48.889343,2.38436
hektor-hektor-1_boconseil75-4316,Appartement,3,75020 Paris 20e (Gambetta),50,418000,Gambetta,Quartier du Père-Lachaise,75020,48.8649327,2.3980541,48.863752149999996,2.39530224443058,48.865042,2.398929
ag942352-443739977,Duplex,3,75020 Paris 20e (Belleville),91,730000,Belleville,Quartier de Belleville,75020,48.8717265,2.385085,48.8717265,2.385085,48.865042,2.398929
